Date,Open,High,Low,Close,Adj Close,Volume
14-10-2008,10820,11200,10820,11200,8732.757813,33052100
15-10-2008,10960,11040,10680,10940,8530.029297,31447000
16-10-2008,10400,10540,10000,10080,7859.480957,46931350
17-10-2008,10400,10400,9830,10020,7812.699707,44541850
20-10-2008,10240,10500,9990,10420,8124.58252,27564050
21-10-2008,10520,10600,10180,10380,8093.394043,24505550
22-10-2008,10340,10460,9800,10160,7921.858887,33829400
23-10-2008,9540,9690,9200,9450,7368.263672,50023000
24-10-2008,9460,9500,8040,8040,6268.873047,59626350
27-10-2008,8150,8760,8060,8760,6830.263672,48100000
28-10-2008,8600,9530,8530,9270,7227.916504,49703350
29-10-2008,9780,10060,8850,9500,7407.25,64873450
30-10-2008,10140,10920,9820,10740,8374.089844,54704850
31-10-2008,10740,11000,10300,10540,8218.148438,61573650
03-11-2008,10620,10900,10280,10320,8046.611816,44058100
04-11-2008,10320,10440,10120,10280,8015.424316,39167400
05-11-2008,10400,10520,10100,10300,8031.016113,40923450
06-11-2008,10000,10180,9700,9830,7664.555176,38703200
07-11-2008,9400,9910,9260,9790,7633.362793,49487350
10-11-2008,9870,9990,9440,9490,7399.45166,45419600
11-11-2008,9260,9580,9130,9410,7337.076172,34532350
12-11-2008,9340,9780,9190,9610,7493.015137,30403150
13-11-2008,9300,9480,9120,9480,7391.653809,36855000
14-11-2008,9690,9720,9220,9260,7220.121094,29588450
17-11-2008,9290,9290,8840,9010,7025.19043,32580350
18-11-2008,8770,8890,8620,8700,6783.480957,33973750
19-11-2008,8700,8870,8480,8760,6830.263672,30987100
20-11-2008,8440,8630,8390,8460,6596.350098,28092450
21-11-2008,8380,8920,8220,8880,6923.829102,31568650
24-11-2008,8840,9080,8720,8800,6861.452637,29133500
25-11-2008,9160,9330,8810,9030,7040.785156,33102950
26-11-2008,9220,9500,9120,9460,7376.061035,31013050
27-11-2008,9680,9740,9550,9700,7563.191895,26557750
28-11-2008,9720,9770,9590,9720,7578.78418,22543000
01-12-2008,9710,9720,9490,9530,7430.640137,15856850
02-12-2008,9040,9240,9010,9080,7079.772461,24170850
03-12-2008,9080,9200,8710,8820,6877.046875,36099650
04-12-2008,8920,8930,8540,8610,6713.306641,34990250
05-12-2008,8510,8740,8510,8540,6658.727539,29513550
08-12-2008,8690,9300,8600,9280,7235.713867,40352200
09-12-2008,9320,9390,9060,9390,7321.480469,29640550
10-12-2008,9380,9620,9320,9620,7500.812012,37277700
11-12-2008,9640,9670,9210,9650,7524.206055,51925650
12-12-2008,9320,9610,9160,9210,7181.13623,27922300
15-12-2008,9400,9620,9360,9440,7360.46582,27906950
16-12-2008,9300,9340,9010,9140,7126.553711,35224700
17-12-2008,9310,9340,9020,9190,7165.538086,33886150
18-12-2008,9200,9370,9070,9360,7298.088867,33352450
19-12-2008,9500,9950,9480,9790,7633.362793,49042900
22-12-2008,9990,10040,9620,9720,7578.78418,22930050
23-12-2008,9620,9690,9130,9130,7118.757324,28528400
24-12-2008,9290,9320,9120,9200,7173.337402,18946050
25-12-2008,9200,9200,9200,9200,7173.337402,0
26-12-2008,9210,9260,9080,9120,7110.958984,11553200
29-12-2008,9120,9140,8770,9080,7158.263184,15942850
30-12-2008,9160,9270,9020,9020,7110.960449,17938200
31-12-2008,9020,9020,9020,9020,7110.960449,0
02-01-2009,9070,9400,8850,9400,7410.535156,22978400
05-01-2009,9600,9740,9470,9520,7505.136719,30460450
06-01-2009,9640,10040,9590,9960,7852.013672,45072450
07-01-2009,10100,10480,9980,10480,8261.958008,41286200
08-01-2009,10360,10380,10060,10160,8009.68457,30614600
09-01-2009,10060,10120,9720,9860,7773.175781,30113100
12-01-2009,9800,9960,9740,9790,7717.990234,17708600
13-01-2009,9810,9860,9600,9830,7749.527344,17577200
14-01-2009,9790,9840,9550,9790,7717.990234,19297550
15-01-2009,9490,9490,9150,9190,7244.978516,31394300
16-01-2009,9280,9380,9110,9360,7378.999512,22261700
19-01-2009,9520,9610,9420,9500,7489.369629,19136900
20-01-2009,9210,9320,9140,9280,7315.933105,18496050
21-01-2009,9000,9080,8940,8970,7071.541992,22203800
22-01-2009,9280,9280,8990,9220,7268.630859,26209300
23-01-2009,8950,9030,8770,8840,6969.054199,31581450
28-01-2009,9400,9840,9280,9770,7702.224121,45906950
29-01-2009,9770,9990,9620,9970,7859.897949,32818700
30-01-2009,9690,9850,9680,9780,7710.10791,19334900
02-02-2009,9760,9920,9440,9470,7465.719727,23574500
03-02-2009,9770,9980,9470,9800,7725.877441,27380500
04-02-2009,10100,10400,9990,10360,8167.358398,30703400
05-02-2009,10400,10720,10260,10420,8214.657227,34791950
06-02-2009,10720,10900,10580,10900,8593.063477,34801100
09-02-2009,10900,10960,10420,10540,8309.259766,32619950
10-02-2009,10640,10680,10280,10400,8198.888672,24848400
11-02-2009,10120,10380,10100,10260,8088.519531,16267500
12-02-2009,10140,10400,10020,10400,8198.888672,28021450
13-02-2009,10220,10380,10080,10280,8104.286133,24071800
16-02-2009,10160,10400,10040,10080,7946.614746,16386900
17-02-2009,9980,10000,9740,9810,7733.760254,23694950
18-02-2009,9760,9780,9550,9560,7536.670898,29060500
19-02-2009,9530,9760,9430,9610,7576.086426,26458500
20-02-2009,9500,9600,9350,9350,7371.115234,25958000
23-02-2009,9300,9730,9220,9700,7647.041504,21327950
24-02-2009,9400,9450,9280,9350,7371.115234,22671950
25-02-2009,9630,9660,9470,9560,7536.670898,20927400
26-02-2009,9580,9860,9300,9540,7520.902344,21950050
27-02-2009,9500,9860,9410,9540,7520.902344,29510500
02-03-2009,9510,9510,9160,9240,7284.396973,24741650
03-03-2009,9090,9580,9090,9510,7497.25293,24954950
04-03-2009,9560,9810,9380,9780,7710.10791,26067250
05-03-2009,9980,10120,9790,10060,7930.850586,32982600
06-03-2009,9920,10100,9880,10000,7883.546387,19412000
09-03-2009,10200,10320,9950,10300,8120.053223,18225250
10-03-2009,10100,10360,10040,10080,7946.614746,20458750
11-03-2009,10380,10500,10260,10500,8277.723633,26584150
12-03-2009,10400,10720,10400,10720,8451.164063,50741850
13-03-2009,10800,11000,10560,10560,8325.027344,24128850
16-03-2009,10520,10720,10340,10460,8246.191406,14711600
17-03-2009,10560,10740,10340,10680,8419.62793,20205900
18-03-2009,10760,10820,10540,10800,8514.231445,16913000
19-03-2009,10940,10980,10740,10820,8529.998047,19517500
20-03-2009,10700,10980,10700,10840,8545.763672,17561600
23-03-2009,10840,11020,10840,11000,8671.900391,2420900
24-03-2009,11200,11200,10960,11180,8813.807617,24804800
25-03-2009,11000,11180,11000,11120,8766.506836,12749800
26-03-2009,11020,11420,10960,11400,8987.242188,20870050
27-03-2009,11620,11780,11480,11680,9207.979492,28539350
30-03-2009,11620,11800,11300,11340,8939.942383,18359700
31-03-2009,11280,11680,11260,11360,8955.709961,20010000
01-04-2009,11400,11600,11180,11400,8987.242188,24952250
02-04-2009,11680,11820,11500,11820,9318.357422,28688300
03-04-2009,11980,12000,11680,11860,9349.888672,24722050
06-04-2009,11860,12260,11860,11880,9365.655273,33315050
07-04-2009,11820,11900,11660,11680,9207.979492,27388200
08-04-2009,11480,11560,11100,11140,8782.272461,31449400
09-04-2009,11220,11680,11200,11600,9144.916016,30887600
10-04-2009,11940,12060,11760,12060,9507.556641,32713800
13-04-2009,11880,12000,11640,11660,9192.21582,20707150
14-04-2009,11700,11760,11420,11500,9066.080078,25554750
15-04-2009,11320,11700,11300,11700,9223.75293,25775000
16-04-2009,11920,11980,11600,11620,9160.683594,29263500
17-04-2009,11880,12080,11780,11940,9412.957031,40656900
20-04-2009,12000,12020,11640,11840,9334.120117,17605900
21-04-2009,11620,11920,11560,11820,9318.357422,18312700
22-04-2009,11960,12300,11880,12180,9602.163086,41166700
23-04-2009,12280,12640,12220,12540,9885.969727,32402300
24-04-2009,12320,12540,11800,11840,9334.120117,45867800
27-04-2009,11840,11880,11580,11700,9223.75293,27196350
28-04-2009,11800,11800,11500,11500,9066.080078,24129050
29-04-2009,11540,11720,11500,11720,9239.518555,16499450
30-04-2009,11900,12040,11680,11840,9334.120117,30656900
04-05-2009,11900,11940,11560,11640,9176.448242,39634800
06-05-2009,11500,11620,11260,11300,8908.407227,58004900
07-05-2009,11440,11460,11180,11320,8924.176758,34475350
08-05-2009,11320,11480,11260,11380,8971.476563,22852100
11-05-2009,11320,11360,11160,11260,8876.876953,32233300
12-05-2009,11260,11380,11200,11220,8845.339844,23892300
13-05-2009,11260,11320,11140,11200,8829.572266,29321300
14-05-2009,11120,11140,11020,11040,8703.4375,30779700
15-05-2009,11160,11240,11060,11100,8750.734375,23443100
18-05-2009,11100,11200,11020,11120,8766.506836,22413200
19-05-2009,11340,11460,11240,11400,8987.242188,27926800
20-05-2009,11460,11540,11400,11520,9081.844727,21177800
21-05-2009,11400,11460,11200,11260,8876.876953,20055900
22-05-2009,11140,11200,11000,11000,8671.900391,25598900
25-05-2009,10920,11080,10400,10900,8593.063477,28436550
26-05-2009,10900,10940,10700,10760,8482.696289,28037250
27-05-2009,10900,11020,10680,10700,8435.392578,31046950
28-05-2009,10800,11180,10720,11180,8813.807617,33025950
29-05-2009,11140,11220,11000,11160,8798.039063,25342100
01-06-2009,11040,11160,10880,11160,8798.039063,20849600
02-06-2009,11320,11380,11100,11120,8766.506836,27876300
03-06-2009,11160,11300,11020,11040,8703.4375,19282250
04-06-2009,11140,11400,10940,11100,8750.734375,29484950
05-06-2009,11280,11400,11100,11380,8971.476563,31006050
08-06-2009,11460,11580,11420,11500,9066.080078,26815150
09-06-2009,11640,11660,11300,11300,8908.407227,25031300
10-06-2009,11340,11780,11280,11740,9255.283203,38127050
11-06-2009,11740,11960,11640,11700,9223.75293,45518350
12-06-2009,11780,11820,11660,11680,9207.979492,17554250
15-06-2009,11680,11720,11420,11580,9129.148438,20025650
16-06-2009,11400,11480,11300,11300,8908.407227,19584700
17-06-2009,11340,11580,11260,11500,9066.080078,17547950
18-06-2009,11500,11580,11260,11300,8908.407227,21151050
19-06-2009,11380,11420,11220,11240,8861.107422,19741650
22-06-2009,11240,11640,11200,11500,9066.080078,24495850
23-06-2009,11420,11600,11340,11500,9066.080078,28982750
24-06-2009,11540,11660,11480,11600,9144.916016,22931200
25-06-2009,11620,11940,11560,11760,9271.052734,31776550
26-06-2009,11920,12020,11800,11920,9397.189453,27645950
29-06-2009,11980,12160,11900,11960,9436.637695,13490700
30-06-2009,12000,12180,11840,11840,9341.958008,20185300
01-07-2009,11880,12120,11800,12060,9515.540039,14641400
02-07-2009,12200,12200,12000,12040,9499.760742,12677100
03-07-2009,11900,12040,11880,12020,9483.982422,11348350
06-07-2009,12200,12820,12180,12680,10004.72949,46675200
07-07-2009,12980,13120,12860,13000,10257.21777,30934250
08-07-2009,12940,13100,12760,13100,10336.12012,26589600
09-07-2009,13100,13240,13000,13000,10257.21777,28213000
10-07-2009,13020,13120,12780,12900,10178.31543,14290050
13-07-2009,12900,12900,12400,12400,9783.807617,20495950
14-07-2009,12640,12840,12480,12680,10004.72949,21014800
15-07-2009,13080,13400,13020,13320,10509.70117,38068700
16-07-2009,13560,13580,13360,13480,10635.94531,22349050
17-07-2009,13480,13660,13280,13400,10572.82422,17033150
20-07-2009,13600,13940,13480,13800,10888.42969,24285750
21-07-2009,13900,13900,13720,13840,10919.99219,19997150
22-07-2009,13800,13820,13560,13760,10856.86914,16247900
23-07-2009,13740,13820,13500,13560,10699.06543,23171400
24-07-2009,13560,13780,13500,13660,10777.96582,29495650
27-07-2009,13700,14000,13660,13980,11030.4502,31756300
28-07-2009,13900,14040,13780,14000,11046.23438,19430800
29-07-2009,14000,14100,13900,13940,10998.89356,16666750
30-07-2009,13980,14280,13880,14280,11267.15625,18120700
31-07-2009,14460,14580,14320,14480,11424.95898,30379200
03-08-2009,14640,14640,14260,14300,11282.93848,24572000
04-08-2009,14400,14720,14320,14500,11440.74316,26531750
05-08-2009,14520,14700,14380,14660,11566.98535,21336400
06-08-2009,14460,14600,14280,14300,11282.93848,20482100
07-08-2009,14160,14340,14100,14320,11298.71777,18601650
10-08-2009,14420,14420,14060,14200,11204.03711,17483500
11-08-2009,14220,14240,14060,14100,11125.13574,16843750
12-08-2009,14000,14040,13820,13860,10935.77246,23187150
13-08-2009,14000,14360,13900,14040,11077.79102,31342850
14-08-2009,14200,14620,14200,14620,11535.42285,31875550
17-08-2009,14480,14620,14220,14260,11251.37891,22640300
18-08-2009,14120,14720,14120,14600,11519.6416,25444550
19-08-2009,14600,15000,14480,14760,11645.88574,27582000
20-08-2009,14900,14940,14540,14800,11677.44629,21000450
21-08-2009,14860,15140,14840,15140,11945.71191,27583400
24-08-2009,15400,15700,15400,15660,12356.00488,30714750
25-08-2009,15500,15680,15480,15500,12229.76074,19044250
26-08-2009,15500,15620,15380,15540,12261.31934,14562850
27-08-2009,15300,15480,15140,15340,12103.51465,16354350
28-08-2009,15460,15680,15280,15280,12056.17676,19551050
31-08-2009,15300,15500,15200,15420,12166.63867,21531600
01-09-2009,15600,16000,15340,15980,12608.48731,25367300
02-09-2009,15700,15820,15600,15680,12371.7832,27898950
03-09-2009,15660,15700,15480,15500,12229.76074,16052050
04-09-2009,15620,15660,15220,15340,12103.51465,22808450
07-09-2009,15420,15600,15220,15460,12198.19824,16972400
08-09-2009,15460,15620,15400,15620,12324.44043,13640500
09-09-2009,15640,15760,15500,15620,12324.44043,15959400
10-09-2009,15520,15840,15520,15820,12482.24219,34739400
11-09-2009,15880,15880,15680,15860,12513.80273,15467150
14-09-2009,15920,15920,15200,15280,12056.17676,27969450
15-09-2009,15200,15460,15200,15380,12135.07715,26013000
16-09-2009,15400,16000,15320,15900,12545.36719,35553800
17-09-2009,16120,16200,15920,16200,12782.06934,24735000
18-09-2009,16200,16400,16080,16120,12718.94922,44801250
21-09-2009,16040,16200,15880,15960,12592.70508,16830750
22-09-2009,16000,16580,15960,16500,13018.77246,25779150
23-09-2009,16500,16520,16240,16400,12939.87109,16566700
24-09-2009,16380,16400,15960,16060,12671.61035,24304750
25-09-2009,15860,15920,15660,15900,12545.36719,20494450
28-09-2009,15820,15940,15600,15920,12561.14844,13905100
29-09-2009,15840,16300,15840,16240,12813.63086,20419700
30-09-2009,16140,16500,16120,16300,12860.9707,23985850
01-10-2009,16220,16300,15680,15840,12498.02246,26930050
05-10-2009,15560,15600,14920,14940,11787.91113,47146300
06-10-2009,15100,15220,14900,14900,11756.34863,38409800
07-10-2009,15040,15120,14420,14440,11393.40039,38221850
08-10-2009,14560,14560,14120,14400,11361.83789,52971900
09-10-2009,14580,15100,14520,15100,11914.15039,31334400
12-10-2009,15200,15260,14820,14980,11819.46875,21586100
13-10-2009,15000,15300,14840,15140,11945.71191,18348000
14-10-2009,15380,15460,15280,15380,12135.07715,20841250
15-10-2009,15660,15660,15260,15500,12229.76074,17809550
16-10-2009,15000,15560,14900,14920,11772.12988,23712800
19-10-2009,14760,15100,14460,15020,11851.03125,21675850
20-10-2009,15160,15220,14920,15040,11866.81152,14165400
21-10-2009,15000,15040,14640,14700,11598.5459,25319950
22-10-2009,14640,14760,14460,14520,11456.52441,21589750
23-10-2009,14600,14980,14580,14900,11756.34863,21616400
26-10-2009,14820,15180,14780,15060,11882.58887,15657300
27-10-2009,14980,15040,14800,14840,11709.00781,16264450
28-10-2009,14880,14900,14400,14400,11361.83789,25568050
29-10-2009,14200,14440,14020,14360,11330.28125,32193450
30-10-2009,14660,14800,14440,14460,11409.17969,27823550
02-11-2009,14220,14540,14160,14360,11330.28125,23125050
03-11-2009,14380,14640,14300,14580,11503.86231,19636750
04-11-2009,14540,14720,14400,14660,11566.98535,17170650
05-11-2009,14620,14620,14220,14240,11235.59668,18633900
06-11-2009,14520,14540,14280,14440,11393.40039,15201050
09-11-2009,14540,14640,14440,14480,11424.95898,13426450
10-11-2009,14680,14720,14480,14540,11472.30469,19617400
11-11-2009,14640,14700,14320,14700,11598.5459,15973550
12-11-2009,14740,14860,14400,14400,11361.83789,24682750
13-11-2009,14480,14540,14180,14280,11267.15625,21560950
16-11-2009,14400,14660,14280,14660,11566.98535,20057700
17-11-2009,14760,14820,14520,14560,11488.08301,18009450
18-11-2009,14700,15000,14640,15000,11835.25098,29638400
19-11-2009,15000,15300,15000,15180,11977.27148,22743700
20-11-2009,15020,15220,14920,15100,11914.15039,17162700
23-11-2009,15220,15280,15020,15180,11977.27148,14378850
24-11-2009,15220,15260,14820,14840,11709.00781,17703700
25-11-2009,14840,14980,14800,14980,11819.46875,10610150
26-11-2009,14980,15140,14860,14860,11724.78809,11798250
27-11-2009,14600,14780,14240,14240,11235.59668,23077300
30-11-2009,14460,14640,14380,14400,11361.83789,18751200
01-12-2009,14400,14740,14360,14740,11630.10547,17255950
02-12-2009,14860,15000,14800,14940,11787.91113,16733700
03-12-2009,15040,15200,14940,15180,11977.27148,15982500
04-12-2009,15160,15340,15100,15240,12024.61133,18336750
07-12-2009,15400,15540,15260,15420,12166.63867,16446850
08-12-2009,15420,15520,15340,15440,12182.41504,10088500
09-12-2009,15240,15640,15220,15560,12277.09863,17773300
10-12-2009,15420,15760,15320,15760,12434.90234,44528150
11-12-2009,15800,15940,15660,15700,12387.55859,16265250
14-12-2009,15700,15800,15440,15580,12292.87891,15496050
15-12-2009,15600,15620,15440,15540,12261.31934,12269300
16-12-2009,15600,15720,15500,15600,12308.65918,19952700
17-12-2009,15620,15620,15300,15300,12071.95606,15858250
18-12-2009,15200,15580,15160,15460,12198.19824,20295050
21-12-2009,15460,15540,15340,15420,12166.63867,14575300
22-12-2009,15500,15620,15460,15620,12324.44043,12264950
23-12-2009,15760,15760,15560,15680,12371.7832,12490000
24-12-2009,15700,15880,15640,15800,12466.46289,20309600
28-12-2009,15800,15860,15580,15740,12419.12402,11758250
29-12-2009,15720,15740,15600,15720,12522.68164,6840100
30-12-2009,15760,15980,15740,15980,12729.80371,14736900
04-01-2010,16060,16180,16000,16180,12889.12305,11950800
05-01-2010,16520,16580,16300,16440,13096.24023,27925850
06-01-2010,16580,16820,16520,16820,13398.94922,22948850
07-01-2010,16820,16820,16260,16260,12952.84961,22107950
08-01-2010,16400,16420,16120,16420,13080.30762,14777550
11-01-2010,16420,16460,15940,15940,12697.93555,19896100
12-01-2010,15940,16180,15900,16180,12889.12305,19218050
13-01-2010,16100,16120,15940,15940,12697.93555,13375300
14-01-2010,16120,16620,16000,16540,13175.89941,26551550
15-01-2010,16640,16860,16580,16840,13414.88281,19905600
18-01-2010,16800,16920,16560,16860,13430.81445,13060400
19-01-2010,17000,17000,16440,16460,13112.1709,12041250
20-01-2010,16460,16740,16460,16680,13287.42481,19200850
21-01-2010,16400,17000,16400,17000,13542.34082,16990100
22-01-2010,16800,16900,16360,16500,13144.0332,23460500
25-01-2010,16320,16960,16300,16840,13414.88281,20578400
26-01-2010,16920,16920,16240,16300,12984.71094,18722300
27-01-2010,16300,16340,16000,16000,12745.73242,18516150
28-01-2010,16160,16300,16060,16160,12873.18652,13795800
29-01-2010,16000,16020,15600,15680,12490.81836,22854100
01-02-2010,15680,15700,15300,15540,12379.29004,25037200
02-02-2010,15800,15800,15400,15440,12299.62988,19677150
03-02-2010,15640,15700,15360,15540,12379.29004,16467700
04-02-2010,15500,15660,15440,15520,12363.36035,11971700
05-02-2010,15160,15220,14940,15000,11949.12305,25705750
08-02-2010,14940,15080,14820,14960,11917.25781,21891500
09-02-2010,14960,15220,14840,15220,12124.37695,16834200
10-02-2010,15260,15280,15040,15100,12028.78516,13174200
11-02-2010,15140,15300,15120,15260,12156.24414,13208300
12-02-2010,15340,15340,14900,15000,11949.12305,22879300
16-02-2010,15000,15180,14960,15120,12044.71875,7723550
17-02-2010,15440,15580,15280,15580,12411.15918,13997150
18-02-2010,15580,15620,15440,15500,12347.42773,7251900
19-02-2010,15380,15540,15180,15200,12108.44824,11094000
22-02-2010,15440,15560,15400,15460,12315.56445,11580550
23-02-2010,15480,15480,15120,15340,12219.96875,12568850
24-02-2010,15180,15220,15000,15040,11980.98535,15052500
25-02-2010,15080,15160,14680,14720,11726.07324,19273900
26-02-2010,14800,14960,14660,14880,11853.52832,15576350
02-03-2010,15220,15480,15120,15400,12267.7666,23494700
03-03-2010,15420,15460,15260,15420,12283.70117,9713550
04-03-2010,15420,15440,15120,15220,12124.37695,10205050
05-03-2010,15260,15500,15260,15500,12347.42773,11754700
08-03-2010,15800,15840,15700,15720,12522.68164,19563300
09-03-2010,15740,15740,15540,15720,12522.68164,12211750
10-03-2010,15720,15740,15560,15680,12490.81836,11367600
11-03-2010,15800,15880,15560,15560,12395.22266,19631000
12-03-2010,15560,15680,15420,15560,12395.22266,9997950
15-03-2010,15640,15660,15280,15360,12235.90234,11156550
16-03-2010,15360,15400,15160,15300,12188.10742,16548150
17-03-2010,15440,15960,15420,15960,12713.86719,21840650
18-03-2010,15900,16140,15900,15940,12697.93555,15393500
19-03-2010,16020,16140,15960,16080,12809.46387,10711200
22-03-2010,16060,16080,15840,16020,12761.66309,9191800
23-03-2010,16140,16300,16100,16180,12889.12305,9923300
24-03-2010,16300,16500,16260,16380,13048.44629,15926950
25-03-2010,16300,16440,16180,16380,13048.44629,9481650
26-03-2010,16460,16500,16240,16400,13064.37402,10481650
29-03-2010,16200,16500,16200,16360,13032.51074,7756350
30-03-2010,16540,16580,16240,16280,12968.78418,12042400
31-03-2010,16280,16680,16260,16360,13032.51074,21699800
01-04-2010,16520,16900,16480,16900,13462.68262,28068050
02-04-2010,16920,17200,16820,17140,13653.86328,20907050
05-04-2010,17220,17400,17140,17400,13860.98145,15201700
06-04-2010,17480,17500,17220,17380,13845.05371,16494250
07-04-2010,17300,17380,17040,17180,13685.73047,19418550
08-04-2010,17140,17260,17060,17260,13749.45996,13447700
09-04-2010,17280,17320,16960,17120,13637.92969,13757650
12-04-2010,17180,17200,16540,16600,13223.69727,24897000
13-04-2010,16680,16680,16300,16560,13191.83301,20446350
14-04-2010,16700,16940,16660,16900,13462.68262,15369350
15-04-2010,17240,17240,16880,17100,13621.99902,18248400
16-04-2010,17100,17160,16820,16960,13510.47656,11003100
19-04-2010,16740,16800,16520,16540,13175.89941,12357100
20-04-2010,16540,16640,16420,16560,13191.83301,13571500
21-04-2010,16760,17060,16700,17040,13574.20801,13200200
22-04-2010,16980,16980,16660,16820,13398.94922,17161750
23-04-2010,16960,16960,16560,16600,13223.69727,15442000
26-04-2010,16700,16840,16600,16680,13287.42481,13009350
27-04-2010,16620,16760,16540,16700,13303.35742,13040500
28-04-2010,16400,16500,16360,16500,13144.0332,16007500
29-04-2010,16600,16620,16320,16500,13144.0332,11337150
30-04-2010,16560,17040,16540,16980,13526.4082,22710850
03-05-2010,16900,16900,16540,16580,13207.76758,14553900
04-05-2010,16800,16860,16600,16680,13287.42481,9138450
06-05-2010,16340,16380,16200,16280,12968.78418,22570150
07-05-2010,15960,15980,15760,15880,12650.13965,37887000
10-05-2010,16000,16100,15940,16060,12793.5293,16435550
11-05-2010,16240,16240,15820,15820,12602.34277,22498000
12-05-2010,15940,15960,15640,15780,12570.47852,15759500
13-05-2010,15960,16400,15940,16260,12952.84961,15900650
14-05-2010,16120,16240,15980,16200,12905.05176,14674300
17-05-2010,15960,15980,15560,15680,12490.81836,26460950
18-05-2010,15800,15900,15680,15840,12618.27441,18143800
19-05-2010,15700,15700,15380,15460,12315.56445,17987050
20-05-2010,15300,15440,15100,15120,12044.71875,19772500
24-05-2010,14940,15280,14880,15160,12076.58008,17704300
25-05-2010,15000,15120,14720,14820,11805.73535,25489550
26-05-2010,15200,15380,14900,15000,11949.12305,22943950
27-05-2010,14880,15500,14820,15440,12299.62988,22173500
28-05-2010,15740,15740,15340,15560,12395.22266,22448950
31-05-2010,15440,15620,15360,15520,12363.36035,12774650
01-06-2010,15520,15580,15300,15360,12235.90234,11382350
03-06-2010,15600,15680,15480,15540,12379.29004,14649400
04-06-2010,15500,15940,15480,15860,12634.20215,12598850
07-06-2010,15580,15740,15540,15740,12538.61328,15161550
08-06-2010,15700,15960,15520,15700,12506.75,14499800
09-06-2010,15840,15840,15320,15400,12267.7666,17914950
10-06-2010,15540,15600,15420,15460,12315.56445,17769350
11-06-2010,15700,15940,15660,15940,12697.93555,18283050
14-06-2010,15820,16180,15820,16140,12857.25586,12094650
15-06-2010,16200,16200,15960,15960,12713.86719,9528550
16-06-2010,16300,16440,16180,16380,13048.44629,18823500
17-06-2010,16240,16340,16200,16340,13016.5791,11648800
18-06-2010,16500,16500,16240,16440,13096.24023,9579500
21-06-2010,16600,16780,16500,16600,13223.69727,14230700
22-06-2010,16540,16540,16260,16320,13000.64551,14794100
23-06-2010,16220,16220,16000,16100,12825.39258,17489950
24-06-2010,16160,16460,16100,16400,13064.37402,14152200
25-06-2010,16180,16200,16040,16100,12825.39258,16982600
28-06-2010,16100,16160,15920,15920,12682.00586,13026700
29-06-2010,16020,16080,15740,15840,12698.03418,12560000
30-06-2010,15400,15600,15400,15480,12409.44531,26708450
01-07-2010,15580,15600,15200,15320,12281.18066,22206400
02-07-2010,15400,15480,15260,15340,12297.21191,11641100
05-07-2010,15260,15400,15220,15340,12297.21191,9995600
06-07-2010,15240,15500,15100,15500,12425.47754,17879550
07-07-2010,15600,15620,15300,15380,12329.28125,16180150
08-07-2010,15660,15680,15400,15500,12425.47754,14752850
09-07-2010,15580,15920,15460,15920,12762.16895,18605950
12-07-2010,15980,16040,15840,16040,12858.36328,12597450
13-07-2010,15960,16160,15880,15920,12762.16895,15339650
14-07-2010,16260,16560,16260,16480,13211.09082,33184600
15-07-2010,16500,16500,16360,16400,13146.95703,16063950
16-07-2010,16320,16400,16040,16040,12858.36328,16933400
19-07-2010,15720,15980,15720,15900,12746.13574,14586800
20-07-2010,15900,16040,15720,15960,12794.23242,11578400
21-07-2010,16340,16360,16120,16340,13098.86035,16558800
22-07-2010,16240,16340,16020,16160,12954.5625,15439550
23-07-2010,16300,16340,16140,16220,13002.66113,14112800
26-07-2010,16260,16400,16180,16360,13114.8916,10617450
27-07-2010,16480,16600,16420,16580,13291.25391,19088350
28-07-2010,16640,16800,16620,16740,13419.51758,23248200
29-07-2010,16780,16800,16480,16540,13259.18457,14865300
30-07-2010,16440,16540,16200,16200,12986.62695,16399000
02-08-2010,16340,16360,16200,16200,12986.62695,12455050
03-08-2010,16400,16440,16300,16300,13066.79102,13105950
04-08-2010,16340,16360,16120,16120,12922.49805,10616650
05-08-2010,16220,16360,16060,16080,12890.43262,14028550
06-08-2010,16200,16200,15980,16020,12842.3291,12296750
09-08-2010,15980,16040,15960,16040,12858.36328,9138150
10-08-2010,16000,16080,15820,15860,12714.06738,14060850
11-08-2010,15680,15780,15540,15580,12489.61133,17957900
12-08-2010,15360,15540,15300,15320,12281.18066,21360650
13-08-2010,15400,15640,15340,15620,12521.67578,14274900
16-08-2010,15460,15660,15340,15640,12537.70703,10280000
17-08-2010,15540,15660,15420,15640,12537.70703,14476450
18-08-2010,15680,15700,15480,15560,12473.57617,11715900
19-08-2010,15580,15780,15540,15780,12649.93848,12179900
20-08-2010,15600,15720,15540,15680,12569.77539,12330600
23-08-2010,15720,15820,15640,15800,12665.96973,9081550
24-08-2010,15700,15720,15500,15660,12553.74316,11365400
25-08-2010,15520,15560,15440,15440,12377.37891,9263250
26-08-2010,15440,15660,15400,15460,12393.41211,10440100
27-08-2010,15300,15440,15300,15320,12281.18066,12748200
30-08-2010,15500,15560,15440,15520,12441.50977,6984450
31-08-2010,15320,15440,15120,15120,12120.85547,22051950
01-09-2010,15240,15260,15000,15040,12056.71973,19451700
02-09-2010,15200,15240,14980,15180,12168.9502,18271500
03-09-2010,15220,15280,15120,15220,12201.01563,22082500
06-09-2010,15440,15600,15360,15600,12505.64356,19708650
07-09-2010,15660,15800,15500,15760,12633.90625,16036000
